P3210	5634661.09	7433983.06
P3211	5634658.20	7433993.61
P3212	5634648.17	7433999.90
P3213	5634640.09	7433999.73
P3214	5634649.51	7434007.55
P3215	5634647.42	7434009.72
P3216	5634658.00	7434004.34
P3217	5634662.25	7434009.13
P3218	5634660.94	7433998.74
P3219	5634690.20	7434018.09
P3220	5634689.06	7434021.42
P3221	5634687.43	7434025.80
P3222	5634685.40	7434027.65
P3223	5634617.47	7433987.22
P3224	5634614.69	7433987.91
P3225	5634602.30	7434003.91
P3226	5634611.55	7433995.45
P3227	5634620.74	7433993.04
P3228	5634618.46	7433995.84
P3229	5634613.62	7433997.25
P3230	5634595.36	7434018.25
P3231	5634597.40	7434019.34
P3232	5634572.58	7434050.45
P3233	5634570.67	7434049.28
P3234	5634567.94	7434046.52
P3235	5634564.49	7434046.04
P3236	5634548.54	7434071.18
P3237	5634551.62	7434073.24
P3238	5634523.97	7434110.49
P3239	5634526.59	7434108.72
P3240	5634519.80	7434106.28
P3241	5634522.88	7434113.92
P3242	5634516.14	7434109.71
P3243	5634549.97	7434129.20
P3244	5634551.68	7434127.99
P3245	5634548.83	7434133.26
P3246	5634576.91	7434150.55
P3247	5634578.75	7434149.30
P3248	5634576.25	7434154.15
P3249	5634603.24	7434174.50
P3250	5634607.30	7434186.87
P3251	5634604.13	7434189.17
P3252	5634598.91	7434175.74
P3253	5634610.98	7434177.06
P3254	5634614.21	7434181.98
P3255	5634615.77	7434183.18
P3256	5634607.15	7434171.23
P3257	5634584.25	7434218.65
P3258	5634586.03	7434216.95
P3259	5634587.00	7434218.18
P3260	5634589.30	7434219.74
P3261	5634591.23	7434220.01
P3262	5634565.53	7434255.10
P3263	5634566.55	7434256.67
P3264	5634562.33	7434254.43
P3265	5634557.10	7434268.87
P3266	5634560.97	7434270.00
P3267	5634552.45	7434264.57
P3268	5634550.83	7434262.80
P3269	5634558.79	7434252.93
P3270	5634562.01	7434250.41
P3271	5634572.57	7434297.86
P3272	5634580.39	7434303.35
P3273	5634591.10	7434301.09
P3274	5634587.41	7434298.95
P3275	5634576.80	7434296.93
P3276	5634595.04	7434305.33
P3277	5634632.77	7434267.50
P3278	5634645.10	7434262.88
P3279	5634657.93	7434250.06
P3280	5634656.25	7434246.26
P3281	5634654.58	7434242.91
P3282	5634671.86	7434235.12
P3283	5634682.25	7434220.11
P3284	5634678.55	7434219.94
P3285	5634697.78	7434203.05
P3286	5634696.35	7434201.47
P3287	5634704.57	7434201.82
P3288	5634717.08	7434183.63
P3289	5634716.01	7434178.25
P3290	5634714.51	7434176.04
P3291	5634729.88	7434161.38
P3292	5634728.15	7434152.95
P3293	5634726.39	7434151.47
P3294	5634736.14	7434142.88
P3295	5634741.83	7434127.86
P3296	5634737.87	7434126.46
P3297	5634735.69	7434125.92
P3298	5634746.84	7434107.75
P3299	5634745.33	7434106.78
P3300	5634752.17	7434105.91
P3301	5634808.05	7433991.73
P3302	5634792.14	7433981.86
P3303	5634774.55	7433969.41
P3304	5634752.86	7433947.40
P3305	5634738.22	7433927.85
P3306	5634841.94	7433838.06
P3307	5634855.15	7433857.91
P3308	5634877.77	7433876.05
P3309	5634897.45	7433893.46
P3310	5634905.90	7433897.94
P3311	5634951.52	7433857.91
P3312	5634939.55	7433846.82
P3313	5634922.20	7433826.38
P3314	5634901.45	7433804.84
P3315	5634891.07	7433793.27
P3316	5634745.84	7434092.67
P3317	5634731.19	7434089.76
P3318	5634696.47	7434072.50
P3319	5634630.52	7434051.54
P3320	5634595.36	7434027.90
P3321	5634554.50	7434080.04
P3322	5634581.59	7434107.89
P3323	5634631.89	7434151.14
P3324	5634673.83	7434177.87
P3325	5634698.46	7434192.21
P3326	5634640.16	7434252.07
P3327	5634611.11	7434247.88
P3328	5634588.52	7434227.13
P3329	5634540.40	7434273.27
P3330	5634538.11	7434274.76
P3331	5634511.32	7434255.10
P3332	5634481.27	7434224.35
P3333	5634469.31	7434209.03
P3334	5634462.47	7434195.22
P3335	5634451.47	7434156.82
P3336	5634437.90	7434110.62
P3337	5634427.78	7434074.69
P3338	5634602.75	7434186.05
P3339	5634597.68	7434176.80
P3340	5634578.90	7434163.37
P3341	5634579.37	7434161.57
P3342	5634573.84	7434156.52
P3343	5634553.35	7434143.52
P3344	5634545.75	7434134.80
P3345	5634553.98	7434140.03
P3346	5634512.15	7434109.89
P3347	5634513.80	7434108.79
P3348	5634521.89	7434093.19
P3349	5634523.83	7434094.62
P3350	5634539.99	7434390.50
P3351	5634417.27	7434030.61
P3352	5634511.23	7434253.98
P3353	5634481.92	7434221.84
P3354	5634462.98	7434193.56
P3355	5634451.93	7434155.30
P3356	5634438.25	7434108.74
P3357	5634429.33	7434073.49
P3358	5627807.76	7435687.56
P3359	5627801.41	7435683.03
P3360	5627805.41	7435706.96
P3361	5627802.33	7435723.01
P3362	5627805.54	7435730.64
P3363	5627780.30	7435718.60
P3364	5627732.18	7435821.31
P3365	5627735.40	7435860.03
P3366	5627733.82	7435862.06
P3367	5627733.14	7435864.06
P3368	5627730.40	7435866.87
P3369	5627729.35	7435867.54
P3370	5627727.70	7435868.77
P3371	5627756.35	7435874.43
P3372	5627755.07	7435877.70
P3373	5627753.83	7435881.21
P3374	5627744.07	7435835.39
P3375	5627786.27	7435713.03
P3376	5636455.66	7424877.09
P3377	5636415.01	7424867.77
P3378	5636417.96	7424883.42
P3379	5636421.74	7424901.30
P3380	5636424.91	7424921.15
P3381	5636427.23	7424937.55
P3382	5636453.05	7424933.27
P3383	5636451.40	7424917.33
P3384	5636447.96	7424899.65
P3385	5636444.38	7424879.60
P3386	5636458.07	7424876.37
P3387	5636460.17	7424875.96
P3388	5636462.61	7424875.66
P3389	5636464.63	7424875.66
P3390	5636470.41	7424889.38
P3391	5636472.74	7424895.14
P3392	5636478.36	7424911.70
P3393	5636476.26	7424912.61
P3394	5636474.06	7424913.47
P3395	5626308.89	7429937.77
P3396	5626311.13	7429935.86
P3397	5626294.92	7429846.98
P3398	5626296.79	7429845.33
P3399	5626290.62	7429800.13
P3400	5626288.29	7429799.88
P3401	5626282.30	7429755.06
P3402	5626284.59	7429754.77
P3403	5626286.66	7429753.75
P3404	5626281.44	7429709.74
P3405	5626279.15	7429709.70
P3406	5626269.94	7429663.03
P3407	5626272.40	7429662.26
P3408	5626273.88	7429661.28
P3409	5626268.15	7429616.98
P3410	5626265.82	7429616.14
P3411	5626263.78	7429616.87
P3412	5626258.98	7429582.99
P3413	5626260.38	7429576.82
P3414	5626262.43	7429575.98
P3415	5626253.46	7429479.74
P3416	5626254.18	7429477.48
P3417	5626249.41	7429473.62
P3418	5626232.81	7429397.94
P3419	5626234.99	7429396.34
P3420	5626237.30	7429394.94
P3421	5626229.77	7429375.06
P3422	5626227.54	7429376.19
P3423	5626225.18	7429377.24
P3424	5626389.21	7430543.27
P3425	5626391.39	7430543.07
P3426	5626393.32	7430541.63
P3427	5626387.19	7430496.70
P3428	5626384.97	7430497.51
P3429	5626382.73	7430496.54
P3430	5626376.77	7430452.82
P3431	5626378.78	7430453.36
P3432	5626381.00	7430452.06
P3433	5626375.10	7430406.59
P3434	5626370.70	7430406.93
P3435	5626372.71	7430407.41
P3436	5626364.73	7430362.12
P3437	5626366.58	7430362.72
P3438	5626368.96	7430360.93
P3439	5626362.67	7430315.91
P3440	5626360.72	7430317.00
P3441	5626358.39	7430316.24
P3442	5626351.94	7430269.11
P3443	5626354.16	7430269.76
P3444	5626356.22	7430268.13
P3445	5626350.09	7430222.75
P3446	5626347.71	7430221.72
P3447	5626345.92	7430222.64
P3448	5626337.81	7430164.51
P3449	5626340.12	7430163.89
P3450	5626342.04	7430162.36
P3451	5626335.57	7430116.02
P3452	5626333.15	7430117.39
P3453	5626331.30	7430116.25
P3454	5626325.07	7430070.56
P3455	5626326.95	7430069.50
P3456	5626329.32	7430069.72
P3457	5626324.53	7430025.53
P3458	5626321.11	7430024.19
P3459	5626318.97	7430024.93
P3460	5626313.29	7429981.32
P3461	5626315.60	7429982.48
P3462	5626317.29	7429981.25
P3463	5626446.79	7430967.33
P3464	5626448.94	7430966.17
P3465	5626450.85	7430965.00
P3466	5626445.04	7430921.84
P3467	5626442.82	7430922.60
P3468	5626440.60	7430921.56
P3469	5626434.50	7430875.48
P3470	5626436.83	7430875.83
P3471	5626438.70	7430874.44
P3472	5626432.47	7430828.56
P3473	5626430.39	7430829.12
P3474	5626428.38	7430828.70
P3475	5626421.48	7430780.76
P3476	5626424.05	7430781.24
P3477	5626425.82	7430779.58
P3478	5626419.34	7430731.32
P3479	5626417.12	7430731.98
P3480	5626414.69	7430732.30
P3481	5626408.16	7430683.62
P3482	5626410.55	7430683.97
P3483	5626412.49	7430682.83
P3484	5626406.56	7430637.29
P3485	5626404.09	7430638.01
P3486	5626401.79	7430637.03
P3487	5626395.40	7430591.53
P3488	5626397.63	7430590.58
P3489	5626400.14	7430590.54
P3490	5626390.91	7430524.25
P3491	5626486.87	7431225.35
P3492	5626484.79	7431226.65
P3493	5626482.39	7431225.61
P3494	5626476.69	7431182.37
P3495	5626478.95	7431182.61
P3496	5626480.99	7431181.50
P3497	5626474.73	7431135.91
P3498	5626472.44	7431137.02
P3499	5626470.22	7431136.33
P3500	5626463.82	7431092.14
P3501	5626466.43	7431092.42
P3502	5626468.20	7431090.67
P3503	5626462.00	7431046.10
P3504	5626460.06	7431047.08
P3505	5626457.63	7431046.11
P3506	5626452.52	7431006.39
P3507	5626452.86	7430999.56
P3508	5626455.61	7430999.03
P3509	5626232.72	7429400.29
P3510	5626322.26	7430000.24
P3511	5626453.74	7430985.62
P3512	5626496.94	7431347.79
P3513	5626491.54	7431262.72
P3514	5626487.51	7431263.09
P3515	5632587.04	7429486.27
P3516	5639280.01	7422216.20
P3517	5639285.68	7422199.33
P3518	5627782.80	7435822.25
P3519	5627745.28	7435861.71
P3520	5627790.33	7435795.48
P3521	5627800.19	7435788.51
P3522	5627806.62	7435746.34
P3523	5627799.38	7435743.95
P3524	5627787.41	7435735.29
P3525	5631539.83	7431728.45
P3526	5631676.35	7431864.73
P3527	5631663.86	7431669.29
P3528	5631673.81	7431655.72
P3529	5631654.73	7431661.73
P3530	5631663.19	7431649.11
P3531	5631633.43	7431675.94
P3532	5631618.95	7431690.55
P3533	5631594.99	7431684.84
P3534	5631591.01	7431698.70
P3535	5631582.35	7431733.99
P3536	5631578.88	7431740.21
P3537	5631557.22	7431717.36
P3538	5631568.91	7431662.48
P3539	5631556.80	7431654.27
P3540	5631566.16	7431677.22
P3541	5631561.18	7431691.42
P3542	5631540.56	7431713.00
P3543	5631553.13	7431725.23
P3544	5631557.35	7431734.98
P3545	5631587.54	7431749.84
P3546	5631593.73	7431765.20
P3547	5631598.93	7431749.75
P3548	5631604.81	7431743.12
P3549	5631610.14	7431733.18
P3550	5631556.62	7431750.34
P3551	5631546.72	7431759.95
P3552	5631535.74	7431777.49
P3553	5631533.64	7431784.35
P3554	5631527.86	7431785.98
P3555	5631528.20	7431767.04
P3556	5631522.66	7431787.84
P3557	5631552.47	7431797.35
P3558	5631549.91	7431799.17
P3559	5631587.79	7431817.34
P3560	5631590.57	7431823.50
P3561	5631620.52	7431845.99
P3562	5631620.97	7431841.94
P3563	5631620.06	7431836.01
P3564	5631626.58	7431835.25
P3565	5631634.44	7431821.90
P3566	5631647.94	7431822.06
P3567	5631652.06	7431815.61
P3568	5631645.74	7431803.07
P3569	5631642.63	7431778.30
P3570	5631636.19	7431766.60
P3571	5631647.80	7431773.23
P3572	5631675.23	7431787.27
P3573	5631695.15	7431806.09
P3574	5631715.52	7431819.31
P3575	5631703.62	7431838.90
P3576	5631682.56	7431831.75
P3577	5631677.98	7431879.30
P3578	5631662.39	7431872.34
P3579	5631861.89	7431815.55
P3580	5631850.57	7431794.32
P3581	5631846.34	7431812.71
P3582	5631840.54	7431815.90
P3583	5631833.35	7431821.39
P3584	5631804.23	7431798.70
P3585	5631813.61	7431786.02
P3586	5631810.50	7431777.52
P3587	5631774.69	7431775.19
P3588	5631863.04	7431614.82
P3589	5631854.29	7431611.13
P3590	5631847.51	7431624.33
P3591	5631883.92	7431614.65
P3592	5631872.71	7431642.13
P3593	5631820.96	7431691.54
P3594	5631827.51	7431721.45
P3595	5631799.15	7431745.52
P3596	5631791.59	7431757.46
P3597	5631788.10	7431766.24
P3598	5631787.53	7431420.38
P3599	5631775.74	7431438.98
P3600	5631778.94	7431441.76
P3601	5631761.52	7431469.59
P3602	5631757.75	7431467.57
P3603	5631754.80	7431480.15
P3604	5631751.22	7431477.42
P3605	5631729.07	7431526.92
P3606	5630783.72	7425089.97
P3607	5630779.51	7425088.35
P3608	5630781.86	7425089.16
P3609	5630826.09	7425035.61
P3610	5630810.51	7425068.59
P3611	5630803.17	7425023.89
P3612	5630800.46	7425022.60
P3613	5630806.22	7425025.45
P3614	5630808.40	7425026.73
P3615	5630861.79	7425053.32
P3616	5630847.79	7425082.74
P3617	5634147.74	7423491.00
P3618	5634122.96	7423480.72
P3619	5634134.88	7423454.97
P3620	5634112.29	7423491.80
P3621	5634112.47	7423451.81
P3622	5634084.11	7423407.31
P3623	5634139.27	7423380.17
P3624	5634086.08	7423371.07
P3625	5634091.85	7423336.31
P3626	5634041.85	7423330.62
P3627	5634151.35	7423416.14
P3628	5634050.77	7423323.57
P3629	5634056.15	7423297.56
P3630	5634066.79	7423326.73
P3631	5634067.26	7423368.36
P3632	5634116.55	7423306.03
P3633	5634146.76	7423310.27
P3634	5634176.96	7423314.51
P3635	5634179.74	7423294.70
P3636	5634119.33	7423286.22
P3637	5634172.06	7423349.53
P3638	5634141.96	7423344.50
P3639	5634111.86	7423339.51
P3640	5634109.09	7423359.32
P3641	5634219.87	7423367.22
P3642	5634180.08	7423387.14
P3643	5634212.45	7423331.70
P3644	5634248.28	7423303.19
P3645	5634222.72	7423383.47
P3646	5634219.76	7423393.22
P3647	5629393.28	7434608.54
P3648	5629382.41	7434658.16
P3649	5632727.52	7428617.28
P3650	5632726.48	7428646.70
P3651	5632728.51	7428682.20
P3652	5632732.19	7428712.74
P3653	5632731.66	7428746.37
P3654	5632733.45	7428798.83
P3655	5629512.86	7430985.89
P3656	5629487.67	7431072.44
P3657	5629546.36	7431007.59
P3658	5629539.59	7431023.05
P3659	5629529.34	7431017.19
P3660	5629496.28	7431011.13
P3661	5629451.94	7431054.25
P3662	5625049.29	7428653.98
P3663	5625037.39	7428653.67
P3664	5625001.29	7428637.34
P3665	5625005.12	7428647.73
P3666	5625003.04	7428666.26
P3667	5625025.39	7428674.24
P3668	5624993.84	7428638.80
P3669	5624992.90	7428641.15
P3670	5625013.76	7428644.85
P3671	5625012.55	7428646.90
P3672	5625025.65	7428682.58
P3673	5625030.34	7428677.34
P3674	5625022.97	7428656.81
P3675	5625023.76	7428651.97
P3676	5625020.45	7428665.43
P3677	5625021.84	7428670.80
P3678	5625020.92	7428683.19
P3679	5625018.39	7428723.15
P3680	5625026.27	7428704.87
P3681	5625037.57	7428707.04
P3682	5625028.28	7428665.00
P3683	5625021.70	7428653.84
P3684	5625035.24	7428677.49
P3685	5629673.43	7430863.19
P3686	5629665.14	7430874.04
P3687	5626308.90	7429937.77
P3688	5626311.13	7429935.87
P3689	5626294.92	7429846.98
P3690	5626296.78	7429845.33
P3691	5626299.03	7429846.00
P3692	5626290.62	7429800.13
P3693	5626288.29	7429799.88
P3694	5626282.30	7429755.06
P3695	5626284.59	7429754.76
P3696	5626286.67	7429753.74
P3697	5626281.44	7429709.74
P3698	5626279.15	7429709.70
P3699	5626269.94	7429663.03
P3700	5626272.40	7429662.26
P3701	5626273.88	7429661.28
P3702	5626268.15	7429616.99
P3703	5626265.82	7429616.14
P3704	5626263.78	7429616.86
P3705	5626258.98	7429582.99
P3706	5626260.39	7429576.82
P3707	5626262.43	7429575.97
P3708	5626253.46	7429479.74
P3709	5626254.18	7429477.48
P3710	5626249.41	7429473.62
P3711	5626243.18	7429427.80
P3712	5626240.65	7429427.28
P3713	5626237.97	7429427.06
P3714	5626232.81	7429397.94
P3715	5626234.99	7429396.34
P3716	5626237.30	7429394.94
P3717	5626229.77	7429375.06
P3718	5626227.54	7429376.19
P3719	5626225.18	7429377.24
P3720	5626389.21	7430543.28
P3721	5626391.39	7430543.07
P3722	5626393.32	7430541.63
P3723	5626387.19	7430496.69
P3724	5626384.96	7430497.51
P3725	5626382.74	7430496.54
P3726	5626376.77	7430452.82
P3727	5626378.78	7430453.36
P3728	5626381.00	7430452.05
P3729	5626375.09	7430406.60
P3730	5626370.70	7430406.93
P3731	5626372.71	7430407.41
P3732	5626364.73	7430362.12
P3733	5626366.58	7430362.72
P3734	5626368.96	7430360.92
P3735	5626362.67	7430315.91
P3736	5626360.72	7430317.00
P3737	5626358.39	7430316.24
P3738	5626351.94	7430269.11
P3739	5626354.16	7430269.76
P3740	5626356.22	7430268.13
P3741	5626350.10	7430222.74
P3742	5626347.71	7430221.72
P3743	5626345.92	7430222.64
P3744	5626337.81	7430164.51
P3745	5626340.12	7430163.89
P3746	5626342.04	7430162.36
P3747	5626335.57	7430116.02
P3748	5626333.16	7430117.38
P3749	5626331.30	7430116.25
P3750	5626325.07	7430070.56
P3751	5626326.96	7430069.49
P3752	5626329.32	7430069.73
P3753	5626324.53	7430025.54
P3754	5626321.11	7430024.19
P3755	5626318.97	7430024.93
P3756	5626313.29	7429981.32
P3757	5626315.60	7429982.47
P3758	5626317.29	7429981.25
P3759	5626446.79	7430967.33
P3760	5626448.94	7430966.17
P3761	5626450.85	7430965.00
P3762	5626445.04	7430921.84
P3763	5626442.82	7430922.60
P3764	5626440.60	7430921.56
P3765	5626434.50	7430875.48
P3766	5626436.83	7430875.83
P3767	5626438.70	7430874.44
P3768	5626432.47	7430828.56
P3769	5626430.39	7430829.12
P3770	5626428.37	7430828.71
P3771	5626421.48	7430780.76
P3772	5626424.05	7430781.24
P3773	5626425.82	7430779.57
P3774	5626419.35	7430731.32
P3775	5626417.12	7430731.98
P3776	5626414.69	7430732.30
P3777	5626408.16	7430683.63
P3778	5626410.55	7430683.97
P3779	5626412.49	7430682.83
P3780	5626406.56	7430637.29
P3781	5626404.09	7430638.01
P3782	5626401.80	7430637.03
P3783	5626395.40	7430591.53
P3784	5626397.64	7430590.58
P3785	5626400.14	7430590.55
P3786	5626390.91	7430524.25
P3787	5626486.87	7431225.36
P3788	5626484.79	7431226.64
P3789	5626482.39	7431225.60
P3790	5626476.69	7431182.37
P3791	5626478.94	7431182.61
P3792	5626480.99	7431181.50
P3793	5626474.73	7431135.91
P3794	5626472.44	7431137.02
P3795	5626470.22	7431136.33
P3796	5626463.82	7431092.14
P3797	5626466.42	7431092.41
P3798	5626468.19	7431090.68
P3799	5626462.00	7431046.11
P3800	5626460.06	7431047.08
P3801	5626457.63	7431046.11
P3802	5626452.52	7431006.39
P3803	5626452.86	7430999.56
P3804	5626455.60	7430999.04
P3805	5626232.72	7429400.29
P3806	5626322.27	7430000.24
P3807	5626453.74	7430985.63
P3808	5626496.94	7431347.79
P3809	5626491.54	7431262.72
P3810	5626487.51	7431263.09
P3811	5626178.84	7432377.44
P3812	5626171.89	7432337.22
P3813	5626154.27	7432357.14
P3814	5626135.30	7432318.28
P3815	5626134.35	7432398.09
P3816	5626113.11	7432403.58
P3817	5626108.46	7432386.40
P3818	5626104.31	7432365.46
P3819	5626098.89	7432334.72
P3820	5626080.02	7432325.28
P3821	5626068.71	7432341.33
P3822	5626082.88	7432409.33
P3823	5626085.03	7432421.83
P3824	5626084.22	7432419.45
P3825	5626083.68	7432416.83
P3826	5626084.01	7432425.30
P3827	5626157.10	7432384.25
P3828	5626150.88	7432397.15
P3829	5626167.98	7432394.66
P3830	5626184.98	7432398.62
P3831	5626185.61	7432401.03
P3832	5626186.75	7432403.42
P3833	5626098.36	7432396.33
P3834	5626094.78	7432407.03
P3835	5626133.11	7432410.38
P3836	5626134.12	7432412.81
P3837	5626132.63	7432407.70
P3838	5634569.63	7424508.23
P3839	5634567.77	7424509.63
P3840	5634566.09	7424510.89
P3841	5634579.09	7424537.97
P3842	5634581.13	7424536.39
P3843	5634582.72	7424535.16
P3844	5631880.31	7424298.19
P3845	5631881.32	7424295.21
P3846	5631910.46	7424306.86
P3847	5631911.41	7424312.28
P3848	5631844.58	7424288.76
P3849	5631873.03	7424304.31
P3850	5631888.72	7424309.65
P3851	5631904.96	7424316.85
P3852	5631896.15	7424328.36
P3853	5631887.62	7424323.30
P3854	5631880.76	7424332.86
P3855	5631883.41	7424352.93
P3856	5631879.68	7424367.90
P3857	5631870.47	7424370.00
P3858	5631863.45	7424343.15
P3859	5631898.25	7424333.42
P3860	5638604.49	7421547.32
P3861	5638594.65	7421561.88
P3862	5638586.98	7421522.25
P3863	5638589.63	7421520.23
P3864	5638608.12	7421518.10
P3865	5638628.32	7421551.42
P3866	5638623.79	7421569.89
P3867	5638612.55	7421577.27
P3868	5638605.42	7421579.98
P3869	5638641.51	7421585.25
P3870	5638640.61	7421599.09
P3871	5638646.18	7421562.59
P3872	5638681.88	7421521.50
P3873	5638688.56	7421523.41
P3874	5638671.90	7421512.60
P3875	5638677.78	7421511.76
P3876	5638683.56	7421560.90
P3877	5638660.59	7421553.60
P3878	5638684.05	7421533.52
P3879	5638672.71	7421592.70
P3880	5638665.33	7421538.58
P3881	5638670.02	7421516.86
P3882	5638669.30	7421519.59
P3883	5638670.79	7421521.80
P3884	5638648.41	7421524.67
P3885	5638627.14	7421521.74
P3886	5638628.43	7421524.42
P3887	5638627.22	7421528.26
P3888	5638618.86	7421529.93
P3889	5638599.13	7421529.46
P3890	5638598.49	7421526.52
P3891	5638591.62	7421533.70
P3892	5638637.75	7421570.56
P3893	5638630.22	7421566.88
P3894	5638628.73	7421557.36
P3895	5638620.80	7421554.69
P3896	5638634.62	7421540.75
P3897	5638638.31	7421554.79
P3898	5638653.33	7421573.03
P3899	5638650.69	7421549.89
P3900	5638635.08	7421527.52
P3901	5635576.85	7420861.21
P3902	5635573.66	7420860.39
P3903	5635574.54	7420893.53
P3904	5635571.04	7420893.03
P3905	5635572.41	7420926.57
P3906	5635568.37	7420925.97
P3907	5635566.60	7420948.96
P3908	5635563.24	7420963.16
P3909	5635556.54	7420972.30
P3910	5635577.86	7420948.15
P3911	5635579.99	7420928.35
P3912	5635591.62	7420929.44
P3913	5635604.37	7420870.44
P3914	5635605.69	7420896.17
P3915	5635630.53	7420883.06
P3916	5635630.79	7420926.33
P3917	5635635.60	7420898.96
P3918	5635608.72	7420932.43
P3919	5635624.17	7420940.20
P3920	5635590.53	7420972.24
P3921	5635613.87	7420968.88
P3922	5635625.63	7420977.17
P3923	5635632.60	7420954.71
P3924	5635633.55	7420944.88
P3925	5621855.63	7433297.83
P3926	5621856.82	7433291.01
P3927	5621849.33	7433241.24
P3928	5621849.91	7433239.98
P3929	5621851.91	7433236.80
P3930	5621858.52	7433295.34
P3931	5621433.43	7433648.96
P3932	5621754.03	7433737.31
P3933	5621768.91	7433739.77
P3934	5621771.59	7433739.67
P3935	5621773.81	7433736.86
P3936	5621790.07	7433737.23
P3937	5621831.45	7433736.75
P3938	5621867.55	7433726.45
P3939	5621846.72	7433711.71
P3940	5621849.39	7433675.63
P3941	5621847.07	7433673.39
P3942	5621809.48	7433671.57
P3943	5621781.06	7433664.43
P3944	5621775.79	7433666.98
P3945	5621751.62	7433650.70
P3946	5621760.28	7433605.19
P3947	5621780.40	7433606.83
P3948	5621811.87	7433616.84
P3949	5621841.33	7433620.76
P3950	5621845.10	7433620.84
P3951	5621840.78	7433592.98
P3952	5621842.76	7433593.62
P3953	5621837.18	7433586.29
P3954	5621838.74	7433586.07
P3955	5621815.01	7433582.45
P3956	5621788.09	7433577.78
P3957	5621788.47	7433573.41
P3958	5621785.75	7433574.91
P3959	5621783.27	7433575.20
P3960	5621762.92	7433550.04
P3961	5621785.43	7433548.49
P3962	5621790.58	7433547.12
P3963	5621823.48	7433550.84
P3964	5621877.32	7433550.14
P3965	5621886.12	7433543.75
P3966	5621888.51	7433544.05
P3967	5621891.18	7433543.85
P3968	5621917.23	7433539.29
P3969	5621952.25	7433531.71
P3970	5621981.28	7433522.03
P3971	5621988.42	7433522.65
P3972	5621895.99	7433577.23
P3973	5621892.48	7433576.90
P3974	5621889.63	7433579.19
P3975	5621896.98	7433598.49
P3976	5621892.34	7433596.66
P3977	5621884.66	7433591.86
P3978	5621883.68	7433594.44
P3979	5621844.32	7433584.50
P3980	5621843.24	7433586.47
P3981	5621817.03	7433578.94
P3982	5621815.88	7433579.81
P3983	5621818.57	7433581.01
P3984	5621881.18	7433504.15
P3985	5621883.45	7433503.72
P3986	5621885.22	7433502.20
P3987	5621837.95	7433507.49
P3988	5621793.87	7433503.20
P3989	5621792.04	7433502.89
P3990	5621789.84	7433502.72
P3991	5621764.06	7433495.20
P3992	5621763.19	7433445.46
P3993	5621796.72	7433444.27
P3994	5621798.78	7433445.92
P3995	5621840.75	7433445.03
P3996	5621872.96	7433436.86
P3997	5621874.44	7433436.77
P3998	5621877.83	7433443.28
P3999	5621871.00	7433426.93
P4000	5621876.01	7433429.46
P4001	5621875.67	7433431.24
P4002	5621888.52	7433430.75
P4003	5621874.85	7433422.58
P4004	5621870.67	7433422.78
P4005	5621872.58	7433420.00
P4006	5621879.92	7433405.95
P4007	5621894.94	7433374.64
P4008	5621871.58	7433384.11
P4009	5621869.10	7433385.96
P4010	5621867.03	7433386.56
P4011	5621837.02	7433390.59
P4012	5621779.62	7433395.42
P4013	5621772.77	7433380.76
P4014	5621769.51	7433377.75
P4015	5621792.20	7433370.41
P4016	5621778.30	7433364.03
P4017	5621774.98	7433362.60
P4018	5621807.05	7433364.97
P4019	5621800.13	7433367.80
P4020	5621809.14	7433371.24
P4021	5621804.63	7433372.65
P4022	5621801.21	7433375.81
P4023	5621800.64	7433360.69
P4024	5621800.86	7433350.35
P4025	5621801.95	7433357.70
P4026	5621814.37	7433360.84
P4027	5621813.01	7433357.52
P4028	5621810.93	7433354.63
P4029	5621833.52	7433355.27
P4030	5621833.96	7433352.20
P4031	5621835.73	7433353.62
P4032	5621859.99	7433350.17
P4033	5621859.53	7433352.62
P4034	5621867.60	7433357.77
P4035	5621881.43	7433346.86
P4036	5621859.95	7433354.34
P4037	5621864.37	7433358.61
P4038	5621832.69	7433344.14
P4039	5621830.73	7433341.75
P4040	5621828.99	7433336.89
P4041	5621828.53	7433333.29
P4042	5621859.97	7433315.97
P4043	5621861.48	7433313.10
P4044	5621865.00	7433313.04
P4045	5621874.74	7433291.63
P4046	5621874.85	7433286.05
P4047	5621880.90	7433293.94
P4048	5621855.43	7433311.33
P4049	5621845.41	7433301.94
P4050	5621846.99	7433302.40
P4051	5621843.12	7433308.34
P4052	5621839.49	7433311.34
P4053	5621849.37	7433314.56
P4054	5621846.12	7433318.15
P4055	5621849.66	7433307.56
P4056	5621846.08	7433311.78
P4057	5621840.02	7433319.42
P4058	5621860.97	7433299.98
P4059	5621856.12	7433306.64
P4060	5621860.36	7433281.82
P4061	5621867.75	7433233.71
P4062	5621855.39	7433233.76
P4063	5621843.27	7433216.47
P4064	5621829.39	7433223.64
P4065	5621834.17	7433269.55
P4066	5621850.23	7433275.74
P4067	5621852.20	7433294.27
P4068	5621821.55	7433312.49
P4069	5621821.46	7433334.60
P4070	5621823.38	7433336.59
P4071	5621807.18	7433349.98
P4072	5621807.68	7433354.27
P4073	5621792.59	7433354.80
P4074	5621772.59	7433356.25
P4075	5621772.59	7433359.43
P4076	5621765.69	7433339.34
P4077	5621827.59	7433353.20
P4078	5621829.16	7433351.95
P4079	5621913.73	7433735.26
P4080	5621910.45	7433734.64
P4081	5621912.14	7433735.90
P4082	5621897.83	7433735.10
P4083	5621917.19	7433753.02
P4084	5621914.93	7433753.69
